Número do cadastro;Número da portaria;Nome do usuário de água;Natureza da intervenção;Tipo da Fonte de Captação;Tipo de Intervenção;Classificação;Status;Observação;Data de início do cadastro;Data de saída do processo;Vazão média;Vazão máxima;Unidade de medida da vazão;Volume normal armazenado (m³);Finalidades de Uso;Bacia Hidrográfica;Corpo Hídrico;Sistema Aquífero;Município;Nome da Geometria;Latitude;Longitude;Latitude (ponto final);Longitude (ponto final)
2019/010.122;A-002.559/2019;Claudecir Luis Pansera;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;06/06/2019;06/06/2019;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Erechim;Poço Requerido 1;"-27,5408333333333";"-52,2997222222222";-;-
2019/010.083;A-002.557/2019;PREFEITURA MUNICIPAL DE ARROIO DO MEIO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/06/2019;05/06/2019;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Arroio do Meio;Poço Requerido 1;"-29,3233333333333";"-51,9419444444444";-;-
2019/010.082;A-002.556/2019;PREFEITURA MUNICIPAL DE ARROIO DO MEIO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/06/2019;05/06/2019;54;54;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Arroio do Meio;Poço Requerido 1;"-29,3780555555556";"-51,9822222222222";-;-
2019/010.066;A-002.569/2019;NAIANE BALDISSERA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/06/2019;11/06/2019;2;2;m³/dia;0;Irrigação;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Machadinho;Poço Requerido 1;"-27,5633333333333";"-51,6677777777778";-;-
2019/010.039;A-002.570/2019;Catiuse Ladwig Barlem;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;05/06/2019;11/06/2019;"1,08";"1,08";m³/dia;0;"Consumo humano, Irrigação";Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Gramado;Poço Requerido 1;"-29,3165463187882";"-50,9747437946498";-;-
2019/009.979;A-002.566/2019;OBRA MISSIONARIA SILOE;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/06/2019;10/06/2019;2;2;m³/dia;0;Irrigação;Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral I;Tucunduva;Ponto 1;"-27,6654444444444";"-54,4361388888889";-;-
2019/009.969;A-002.552/2019;COMERCIO DE COMBUSTÍVEIS PADOIN LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/06/2019;04/06/2019;16;16;m³/dia;0;"Atividades comerciais, Lavagem coletiva de veículos";Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Santa Maria;Santa Maria;Poço Requerido 1;"-29,7008";"-53,8371";-;-
2019/009.962;A-002.553/2019;Sociedade Hídrica Linha João Alves;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/06/2019;04/06/2019;35;35;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Pardo;-;Serra Geral II;Santa Cruz do Sul;Poço Requerido 1;"-29,727";"-52,3761";-;-
2019/009.956;A-002.550/2019;João Eroni de Souza Nunes;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/06/2019;04/06/2019;"0,5";"0,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Alto Jacuí;-;Serra Geral II;Sobradinho;Poço Requerido 1;"-29,4185912780673";"-53,0021452903748";-;-
2019/009.950;A-002.549/2019;Nelson Bavaresco;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;04/06/2019;04/06/2019;40;40;m³/dia;0;"Dessedentação animal, Manutenção e higienização dos animais";Bacia Hidrográfica do Rio Passo Fundo;-;Serra Geral I;Ipiranga do Sul;Poço Requerido 1;"-27,9758333333333";"-52,4216666666667";-;-
2019/009.904;A-002.546/2019;Joelson Paulus Zimmer;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/06/2019;03/06/2019;31;31;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica dos Rios Turvo - Santa Rosa - Santo Cristo;-;Serra Geral II;Porto Xavier;Ponto 1;"-27,952309";"-55,100262";-;-
2019/009.903;A-002.548/2019;IDÊ XAVIER GONÇALVES;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/06/2019;04/06/2019;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Lagoa Vermelha;Poço Requerido 1;"-28,3908333333333";"-51,4927777777778";-;-
2019/009.901;A-002.551/2019;Eliane Goret da Silva Arruda;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/06/2019;04/06/2019;1;1;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Sant'Ana do Livramento;Poço Requerido 1;"-30,3959762748285";"-55,6631541252136";-;-
2019/009.889;A-002.545/2019;Gilmar Bonai;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/06/2019;03/06/2019;"1,5";"1,5";m³/dia;0;Irrigação;Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Ametista do Sul;Poço Requerido 1;"-27,3634";"-53,1823";-;-
2019/009.858;A-002.544/2019;JOACIR ANTONIO NUNES DE OLIVEIRA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;03/06/2019;03/06/2019;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Lagoa Vermelha;Poço Requerido 1;"-28,4625";"-51,4955555555556";-;-
2019/009.801;A-002.543/2019;Roque Paíz;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;31/05/2019;31/05/2019;"0,833333333333333";"0,833333333333333";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral II;Sananduva;Poço Requerido 1;"-27,9341710839352";"-51,7384171485901";-;-
2019/009.797;A-002.542/2019;Prefeitura Municipal de Floriano Peixoto;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;31/05/2019;31/05/2019;27;27;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Floriano Peixoto;Poço Requerido 1;"-27,8233333333333";"-52,0741666666667";-;-
2019/009.778;A-002.579/2019;Luís Eduardo Rockenbach;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;31/05/2019;18/06/2019;"0,48";"0,48";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Piratinim;-;Serra Geral I;São Luiz Gonzaga;Ponto 1;"-28,4154694444444";"-54,9937222222222";-;-
2019/009.767;A-002.540/2019;PREFEITURA MUNICIPAL DE GETÚLIO VARGAS;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;31/05/2019;31/05/2019;27;27;m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Getúlio Vargas;Poço Requerido 1;"-27,8069444444444";"-52,2294444444444";-;-
2019/009.687;A-002.537/2019;Valquíria Lima da Silva;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;30/05/2019;31/05/2019;1;1;m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Ibicuí;-;Serra Geral II;Itaqui;Ponto 1;"-29,1783683027996";"-56,5250327132897";-;-
2019/009.662;A-002.536/2019;Iossif Mahssan;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;30/05/2019;30/05/2019;"1,5";"1,5";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Lagoa Vermelha;Poço Requerido 1;"-28,4641666666667";"-51,4694444444444";-;-
2019/009.599;A-002.547/2019;Município de Carlos Barbosa;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;04/06/2019;90;90;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Caí;-;Serra Geral II;Carlos Barbosa;Poço Requerido 1;"-29,2861111111111";"-51,4444444444444";-;-
2019/009.592;A-002.560/2019;prefeitura municipal de monte belo do sul;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;06/06/2019;36;36;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Monte Belo do Sul;Poço Requerido 1;"-29,1186111111111";"-51,6341666666667";-;-
2019/009.587;A-002.558/2019;SÉRGIO PEGORARO JUNIOR;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;06/06/2019;2;2;m³/dia;0;"Consumo humano, Processo industrial";Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Tapejara;Poço Requerido 1;"-28,0811111111111";"-52,0058333333333";-;-
2019/009.558;A-002.539/2019;Adilio Antonio Caovilla;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;31/05/2019;"40,8";"40,8";m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Trindade do Sul;Poço Requerido 1;"-27,525893409295";"-52,968327999115";-;-
2019/009.539;A-002.532/2019;MUNICÍPIO DE EUGÊNIO DE CASTRO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;29/05/2019;16;16;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Eugênio de Castro;Poço Requerido 1;"-28,525";"-54,1475";-;-
2019/009.532;A-002.534/2019;Oldanir José Donassolo;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;29/05/2019;"1,8";"1,8";m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Rondinha;Poço Requerido 1;"-27,8389622494048";"-52,9675126075745";-;-
2019/009.525;A-002.529/2019;MUNICÍPIO DE EUGÊNIO DE CASTRO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;29/05/2019;"13,3333333333333";16;m³/dia;0;"Abastecimento público, Sistema de combate à incêndios";Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Eugênio de Castro;Poço Requerido 1;"-28,5277777777778";"-54,1433333333333";-;-
2019/009.518;A-002.535/2019;Lambari Estação de Abastecimento LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;29/05/2019;29/05/2019;2;2;m³/dia;0;"Atividades comerciais, Consumo humano";Bacia Hidrográfica dos Rios Butuí - Icamaquã;-;Serra Geral II;São Borja;Ponto 1;"-28,6704316725784";"-55,9525867232924";-;-
2019/009.490;A-002.525/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9788909727926";"-53,7809253223687";-;-
2019/009.488;A-002.524/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9800307807848";"-53,7880123092256";-;-
2019/009.487;A-002.523/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9773578038148";"-53,786115722813";-;-
2019/009.484;A-002.531/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;29/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9746623368249";"-53,7838839188479";-;-
2019/009.483;A-002.521/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9747694427714";"-53,7919883425411";-;-
2019/009.480;A-002.530/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;29/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9746833429267";"-53,7881171572361";-;-
2019/009.474;A-002.519/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9721709747176";"-53,7860730187373";-;-
2019/009.459;A-002.518/2019;CENTRALSUL COMERCIO DE AREIA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,9721556662628";"-53,7940284768613";-;-
2019/009.381;A-002.568/2019;Cavaletti S/A Cadeiras Profissionais;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/05/2019;10/06/2019;55;55;m³/dia;0;Processo industrial;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Erechim;Poço Requerido 1;"-27,6506127831107";"-52,2475647926331";-;-
2019/009.376;A-002.517/2019;Município de Monte Alegre dos Campos;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/05/2019;28/05/2019;36;36;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Taquari-Antas;-;Serra Geral II;Monte Alegre dos Campos;Ponto 1;"-28,605383";"-50,751368";-;-
2019/009.371;A-002.555/2019;Gilberto Eugenio Manfroi;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;28/05/2019;05/06/2019;4;4;m³/dia;0;"Irrigação, Piscinas de uso coletivo";Bacia Hidrográfica do Rio Gravataí;-;Embasamento Cristalino I;Porto Alegre;Ponto 1;"-30,0329257314965";"-51,1693218376744";-;-
2019/009.255;A-002.526/2019;Ione Maria Ormazabal Sastre;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;25/05/2019;29/05/2019;"16,8";"16,8";m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio Quaraí;-;Serra Geral II;Uruguaiana;Poço Requerido 1;"-29,9354";"-56,9238";-;-
2019/009.116;A-002.632/2019;DIELAT INDUSTRIA E COMERCIO DE LATICINIOS LTDA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;23/05/2019;15/07/2019;"0,036";"0,036";m³/dia;0;Processo industrial;Bacia Hidrográfica do Rio dos Sinos;-;Botucatu;Taquara;Poço Requerido 1;"-29,6641";"-50,7796";-;-
2019/009.069;A-002.515/2019;Volmir Carlos Pertile;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;23/05/2019;23/05/2019;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Barra do Rio Azul;Poço Requerido 1;"-27,4519444444444";"-52,4288888888889";-;-
2019/009.058;A-002.513/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;23/05/2019;23/05/2019;2400;2400;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Ibicuí;-;Botucatu / Guará I;Itaqui;Poço Requerido 1;"-29,1491";"-56,561";-;-
2019/009.038;A-002.512/2019;ONEIDE SILVEIRA GUERRA EPP;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,816699";"-53,776632";-;-
2019/009.037;A-002.510/2019;ONEIDE SILVEIRA GUERRA EPP;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,8165755246033";"-53,7720819244147";-;-
2019/009.036;A-002.509/2019;ONEIDE SILVEIRA GUERRA EPP;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,818201";"-53,770395";-;-
2019/009.022;A-002.508/2019;ONEIDE SILVEIRA GUERRA EPP;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,819856";"-53,775757";-;-
2019/009.021;A-002.506/2019;COMERCIAL DE AREIA SILVA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,819855";"-53,772354";-;-
2019/009.018;A-002.505/2019;COMERCIAL DE AREIA SILVA LTDA;Água Subterrânea;Água subterrânea;Poço de monitoramento;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;-;-;-;0;Monitoramento quantitativo;Bacia Hidrográfica dos Rios Vacacaí - Vacacaí Mirim;-;Sanga do Cabral / Pirambóia;Santa Maria;Ponto 1;"-29,821835";"-53,767827";-;-
2019/008.970;A-002.500/2019;Luiz Carlos Pinnow;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;"1,8";"1,8";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Gaurama;Poço Requerido 1;"-27,6258333333333";"-52,1780555555556";-;-
2019/008.959;A-002.507/2019;ASSOCIAÇÃO DOS FUMICULTORES DO BRASIL;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;22/05/2019;22/05/2019;25;25;m³/dia;0;Irrigação;Bacia Hidrográfica do Rio Pardo;-;Santa Maria;Rio Pardo;Poço Requerido 1;"-29,87";"-52,3877777777778";-;-
2019/008.929;A-002.502/2019;MUNICÍPIO DE SANANDUVA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/05/2019;22/05/2019;"1,4";"1,4";m³/dia;0;Consumo humano;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Sananduva;Poço Requerido 1;"-27,9161";"-51,8223";-;-
2019/008.927;A-002.501/2019;Indústria de Etanol Social Boa Vista Ltda;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/05/2019;22/05/2019;150;150;m³/dia;0;"Consumo humano, Processo industrial";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Carazinho;Ponto 1;"-28,285952";"-52,7362823486328";-;-
2019/008.818;A-002.498/2019;Ivonir Panissi;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;21/05/2019;21/05/2019;"6,7";"6,7";m³/dia;0;"Consumo humano, Dessedentação animal";Bacia Hidrográfica do Rio da Várzea;-;Serra Geral I;Alpestre;Ponto 1;"-27,254084";"-53,1445617675781";-;-
2019/008.798;A-002.497/2019;LUIZ FERNANDO PIANI BENACHIO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/05/2019;20/05/2019;"0,9";"0,9";m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Ibicuí;-;Botucatu / Guará I;Alegrete;Poço Requerido 1;"-29,8422222222222";"-55,7675";-;-
2019/008.793;A-002.528/2019;MUNICÍPIO DE EUGÊNIO DE CASTRO;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/05/2019;29/05/2019;12;12;m³/dia;0;Abastecimento público;Bacia Hidrográfica do Rio Ijuí;-;Serra Geral I;Eugênio de Castro;Poço Requerido 1;"-28,5555555555556";"-54,1888888888889";-;-
2019/008.775;A-002.496/2019;Companhia Riograndense de Saneamento;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/05/2019;20/05/2019;160;160;m³/dia;0;Abastecimento público;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;São João da Urtiga;Poço Requerido 1;"-27,7983";"-51,8355";-;-
2019/008.729;A-002.493/2019;HENRIQUE ELCIO FERREIRA DE LIMA;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;20/05/2019;20/05/2019;1;1;m³/dia;0;Irrigação;Bacia Hidrográfica dos Rios Apuaê - Inhandava;-;Serra Geral I;Três Arroios;Poço Requerido 1;"-27,4997222222222";"-52,1441666666667";-;-
2019/008.677;A-002.491/2019;JOÃO GABRIEL SOARES DE BARROS HILLAL;Água Subterrânea;Água subterrânea;Poço tubular;Autorização Prévia;Concedida;-;17/05/2019;17/05/2019;175;175;m³/dia;0;Consumo humano;Bacia Hidrográfica do Rio Santa Maria;-;Botucatu / Guará I;Sant'Ana do Livramento;Poço Requerido 1;"-30,8024921783706";"-55,4538559913635";-;-
